caseID;resp.cat;DAY;RD;LRR;var.lrr
CK057_2;composition;7;0.019230769;0.267184688;
CK057_2;composition;28;0.076923077;0.226698353;
CK057_2;composition;91;0.25;0.264205225;
CK057_2;composition;364;1;0.187427565;
CK057_3;biomass;7;0.019230769;-0.894117647;0.002383914
CK057_3;biomass;28;0.076923077;-0.8;0.00250956
CK057_3;biomass;91;0.25;-0.141176471;0.002022402
CK057_3;biomass;364;1;-0.094117647;0.00170673
CK057_3;composition;7;0.019230769;0.899212471;
CK057_3;composition;28;0.076923077;0.593560321;
CK057_3;composition;91;0.25;0.373735132;
CK057_3;composition;364;1;0.35229676;
CK058_1;biomass;30;0.166666667;-0.208161513;0.005800624
CK058_1;biomass;60;0.333333333;-0.164296516;0.007112249
CK058_1;biomass;90;0.5;-0.211360106;0.00260192
CK058_1;biomass;120;0.666666667;-0.161095952;0.004954039
CK058_1;biomass;150;0.833333333;0.02643811;0.002250217
CK058_1;biomass;180;1;0.081985998;0.010050504
CK058_2;biomass;30;0.166666667;-0.599689484;0.003064163
CK058_2;biomass;60;0.333333333;-0.380080971;0.001920058
CK058_2;biomass;90;0.5;-0.405541746;0.003729536
CK058_2;biomass;120;0.666666667;-0.203605304;0.00517537
CK058_2;biomass;150;0.833333333;-0.034061949;0.007633538
CK058_2;biomass;180;1;0.081972667;0.010784978
CK058_3;biomass;30;0.166666667;-0.919689576;0.007153965
CK058_3;biomass;60;0.333333333;-0.630554742;0.003535241
CK058_3;biomass;90;0.5;-0.717405491;0.005455996
CK058_3;biomass;120;0.666666667;-0.470853641;0.01070282
CK058_3;biomass;150;0.833333333;-0.091095817;0.002065156
CK058_3;biomass;180;1;0.007122359;0.009742881
CK058_4;biomass;30;0.166666667;-1.444876525;0.012274949
CK058_4;biomass;60;0.333333333;-1.176598558;0.017517491
CK058_4;biomass;90;0.5;-1.486902299;0.007976776
CK058_4;biomass;120;0.666666667;-0.757987525;0.010689606
CK058_4;biomass;150;0.833333333;-0.091080906;0.005076085
CK058_4;biomass;180;1;0.081985998;0.007985845
CK058_5;biomass;30;0.166666667;-2.807108479;0.044034246
CK058_5;biomass;60;0.333333333;-1.895596291;0.018389423
CK058_5;biomass;90;0.5;-1.905965238;0.041818147
CK058_5;biomass;120;0.666666667;-0.958191672;0.010989272
CK058_5;biomass;150;0.833333333;-0.249774087;0.005449755
CK058_5;biomass;180;1;0.028077493;0.008064974
CK059_1;abundance;0.1;0.008333333;-2.308871306;0.247125968
CK059_1;abundance;1;0.083333333;-1.564392013;0.352261865
CK059_1;abundance;3;0.25;-1.306691183;0.290683897
CK059_1;abundance;5;0.416666667;-0.635364323;0.352168669
CK059_1;abundance;7;0.583333333;-0.55436288;0.166251338
CK059_1;abundance;9;0.75;0.028392988;0.167458348
CK059_1;abundance;12;1;-0.614916792;0.080725893
CK059_1;composition;1;0.083333333;0.886474529;
CK059_1;composition;3;0.25;0.644776137;
CK059_1;composition;5;0.416666667;0.202695956;
CK059_1;composition;7;0.583333333;0.138913388;
CK059_1;composition;9;0.75;0.311055344;
CK059_1;composition;12;1;0.23532928;
CK059_1;index;0.1;0.008333333;-0.997465347;0.062411063
CK059_1;index;1;0.083333333;-0.589468751;0.023939995
CK059_1;index;3;0.25;-0.344820607;0.021205509
CK059_1;index;5;0.416666667;-0.336288362;0.002971656
CK059_1;index;7;0.583333333;0.054602045;0.007164438
CK059_1;index;9;0.75;0.409172386;0.021237057
CK059_1;index;12;1;-0.121059831;0.009692168
CK059_2;abundance;0.1;0.008333333;-2.717845906;0.326511467
CK059_2;abundance;1;0.083333333;-1.768988147;0.348152936
CK059_2;abundance;3;0.25;-0.721198984;0.231706815
CK059_2;abundance;5;0.416666667;-1.27136232;0.350828736
CK059_2;abundance;7;0.583333333;-0.256081313;0.456520119
CK059_2;abundance;9;0.75;0.17561643;0.298203764
CK059_2;abundance;12;1;-0.154198027;0.075443573
CK059_2;composition;1;0.083333333;0.886064142;
CK059_2;composition;3;0.25;0.533683573;
CK059_2;composition;5;0.416666667;0.484695939;
CK059_2;composition;7;0.583333333;0.220791121;
CK059_2;composition;9;0.75;0.309492372;
CK059_2;composition;12;1;0.126295831;
CK059_2;index;0.1;0.008333333;-0.761762558;0.038541601
CK059_2;index;1;0.083333333;-0.62024041;0.11927114
CK059_2;index;3;0.25;-0.233419214;0.041444431
CK059_2;index;5;0.416666667;-0.23689154;0.008135662
CK059_2;index;7;0.583333333;0.046790308;0.003996975
CK059_2;index;9;0.75;0.416448006;0.020865435
CK059_2;index;12;1;-0.058750117;0.008935442
CK059_3;abundance;0.1;0.008333333;-3.42159607;0.13665685
CK059_3;abundance;1;0.083333333;-1.945920887;0.140060749
CK059_3;abundance;3;0.25;-0.908085426;0.327633945
CK059_3;abundance;5;0.416666667;-1.104305218;0.147734881
CK059_3;abundance;7;0.583333333;-0.734268475;0.220193283
CK059_3;abundance;9;0.75;0.065038201;0.175640185
CK059_3;abundance;12;1;-0.385395926;0.287809016
CK059_3;composition;1;0.083333333;1.048878156;
CK059_3;composition;3;0.25;0.63463267;
CK059_3;composition;5;0.416666667;0.498868815;
CK059_3;composition;7;0.583333333;0.375337354;
CK059_3;composition;9;0.75;0.412115229;
CK059_3;composition;12;1;0.280695763;
CK059_3;index;0.1;0.008333333;-1.338442831;0.13039965
CK059_3;index;1;0.083333333;-0.652425123;0.127592309
CK059_3;index;3;0.25;-0.287644523;0.064236439
CK059_3;index;5;0.416666667;-0.32719215;0.015761878
CK059_3;index;7;0.583333333;-0.101188148;0.020388265
CK059_3;index;9;0.75;0.29338558;0.028457214
CK059_3;index;12;1;-0.021591969;0.005787522
CK060_1;abundance;15;0.070422535;-0.607649631;0.547637382
CK060_1;abundance;35;0.164319249;-0.076605882;0.481134814
CK060_1;abundance;63;0.295774648;-0.323245909;0.611131966
CK060_1;abundance;105;0.492957746;-0.612088561;0.126438724
CK060_1;abundance;213;1;-0.164728207;0.097339547
CK060_2;abundance;15;0.070422535;-1.645619395;0.746380512
CK060_2;abundance;35;0.164319249;-1.436282399;0.671553961
CK060_2;abundance;63;0.295774648;-1.081742719;0.633751251
CK060_2;abundance;105;0.492957746;-1.275268714;0.835850064
CK060_2;abundance;213;1;-0.38483855;0.629960033
CK060_3;abundance;15;0.070422535;-2.104134154;0.4938489
CK060_3;abundance;35;0.164319249;-2.120263536;0.189511111
CK060_3;abundance;63;0.295774648;-0.949080555;0.166558273
CK060_3;abundance;105;0.492957746;-1.893542164;0.204202562
CK060_3;abundance;213;1;-0.784118959;0.113907267
CK060_4;abundance;15;0.070422535;-1.754019141;0.604595843
CK060_4;abundance;35;0.164319249;-1.761906506;0.882295748
CK060_4;abundance;63;0.295774648;-1.060871961;0.509688436
CK060_4;abundance;105;0.492957746;-0.829279355;0.416681015
CK060_4;abundance;213;1;-0.275931056;0.403087483
CK061_1;biomass;0;0;-0.271933715;0.05658305
CK061_1;biomass;7;0.038251366;-1.593933726;0.352440828
CK061_1;biomass;183;1;-0.578077851;0.390063764
CK061_1;index;0;0;0.063851472;0.005221813
CK061_1;index;7;0.038251366;-0.37673385;0.011268543
CK061_1;index;183;1;-0.216083512;0.005996579
CK061_2;abundance;0;0;0.230905557;0.032177737
CK061_2;abundance;10;0.081967213;-0.438254931;0.049365245
CK061_2;abundance;122;1;-0.96046195;0.044929352
CK061_2;index;0;0;0.125904563;0.002466344
CK061_2;index;10;0.081967213;-0.409835519;0.012626415
CK061_2;index;122;1;-0.395903606;0.019362337
CK061_3;index;0;0;0.161919549;0.005283649
CK061_3;index;2;0.016666667;0.084676793;0.010167488
CK061_3;index;4;0.033333333;-0.218316511;0.008272063
CK061_3;index;7;0.058333333;-0.084676793;0.023534547
CK061_3;index;14;0.116666667;0.426306682;0.045044984
CK061_3;index;21;0.175;0.10336215;0.014832004
CK061_3;index;28;0.233333333;0.034426808;0.034223197
CK061_3;index;60;0.5;-0.166686843;0.053436036
CK061_3;index;90;0.75;0.3274779;0.079130094
CK061_3;index;120;1;0.468565814;0.043428254
CK062_1;abundance;1;0.005494505;-1.587511363;0.00528694
CK062_1;abundance;4;0.021978022;-1.36528914;0.007314542
CK062_1;abundance;8;0.043956044;-1.238235089;0.00475437
CK062_1;abundance;16;0.087912088;-0.857562409;0.007231797
CK062_1;abundance;32;0.175824176;-0.540032166;0.005321422
CK062_1;abundance;64;0.351648352;0.126634501;0.002730615
CK062_1;abundance;124;0.681318681;-0.063841689;0.00237775
CK062_1;abundance;182;1;-0.095517796;0.009886102
CK062_1;composition;1;0.005494505;0.901569063;
CK062_1;composition;4;0.021978022;0.759351972;
CK062_1;composition;8;0.043956044;0.658746367;
CK062_1;composition;16;0.087912088;0.513693027;
CK062_1;composition;32;0.175824176;0.480262901;
CK062_1;composition;64;0.351648352;0.165542002;
CK062_1;composition;124;0.681318681;0.201230045;
CK062_1;composition;182;1;0.230048814;
CK062_1;index;1;0.005494505;-0.472103413;0.019244793
CK062_1;index;4;0.021978022;-0.306189793;0.019675899
CK062_1;index;8;0.043956044;-0.369997842;0.031439962
CK062_1;index;16;0.087912088;-0.408263634;0.005433168
CK062_1;index;32;0.175824176;-0.408358823;0.006680879
CK062_1;index;64;0.351648352;-0.051116244;0.016129801
CK062_1;index;124;0.681318681;0.089223388;0.01869217
CK062_1;index;182;1;-0.127647828;0.009177342
CK062_2;abundance;1;0.005494505;-1.556114957;0.009070284
CK062_2;abundance;4;0.021978022;-1.333892734;0.00813264
CK062_2;abundance;8;0.043956044;-1.111460737;0.008720829
CK062_2;abundance;16;0.087912088;-0.730857982;0.002974333
CK062_2;abundance;32;0.175824176;-0.159429411;0.003608104
CK062_2;abundance;64;0.351648352;0.348646947;0.003362111
CK062_2;abundance;124;0.681318681;0.094608769;0.000760452
CK062_2;abundance;182;1;0.253338928;0.006806741
CK062_2;composition;1;0.005494505;0.8091039;
CK062_2;composition;4;0.021978022;0.658420519;
CK062_2;composition;8;0.043956044;0.518318834;
CK062_2;composition;16;0.087912088;0.491909925;
CK062_2;composition;32;0.175824176;0.598826067;
CK062_2;composition;64;0.351648352;0.202345407;
CK062_2;composition;124;0.681318681;0.34247415;
CK062_2;composition;182;1;0.153551433;
CK062_2;index;1;0.005494505;-0.536006651;0.014857975
CK062_2;index;4;0.021978022;-0.319071975;0.009999938
CK062_2;index;8;0.043956044;-0.319103705;0.01433074
CK062_2;index;16;0.087912088;-0.370188219;0.010937082
CK062_2;index;32;0.175824176;-0.510527852;0.014037372
CK062_2;index;64;0.351648352;-0.204306329;0.020808225
CK062_2;index;124;0.681318681;-0.063998426;0.016938252
CK062_2;index;182;1;-0.089540684;0.012689622
CK063_1;biomass;5;0.006830601;-1.537429948;0.029733047
CK063_1;biomass;122;0.166666667;-0.789589653;0.069094694
CK063_1;biomass;244;0.333333333;-0.872795267;0.065940078
CK063_1;biomass;366;0.5;-0.448172029;0.076957638
CK063_1;biomass;488;0.666666667;-0.342323835;0.277864935
CK063_1;biomass;610;0.833333333;-0.215940368;0.515370173
CK063_1;biomass;732;1;0.572823009;0.714685204
CK063_1;index;5;0.006830601;0.657796192;0.039225671
CK063_1;index;122;0.166666667;0.446111392;0.020519128
CK063_1;index;244;0.333333333;0.371995097;0.026315165
CK063_1;index;366;0.5;0.349063792;0.037357197
CK063_1;index;488;0.666666667;0.153269234;0.009358978
CK063_1;index;610;0.833333333;0.13407805;0.016417242
CK063_1;index;732;1;-0.260058522;0.029514785
CK063_2;biomass;5;0.006830601;-1.641821197;0.016584249
CK063_2;biomass;122;0.166666667;-0.792817064;0.086583254
CK063_2;biomass;244;0.333333333;-1.034463407;0.072347114
CK063_2;biomass;366;0.5;-0.922795931;0.069967486
CK063_2;biomass;488;0.666666667;-0.378668525;0.286060228
CK063_2;biomass;610;0.833333333;-1.324809165;0.513641158
CK063_2;biomass;732;1;-0.697806913;0.752907051
CK063_2;index;5;0.006830601;0.727393933;0.022213967
CK063_2;index;122;0.166666667;0.173030198;0.014947573
CK063_2;index;244;0.333333333;0.148573421;0.016339189
CK063_2;index;366;0.5;0.16948127;0.023391091
CK063_2;index;488;0.666666667;0.009426621;0.00645606
CK063_2;index;610;0.833333333;0.076776301;0.018704831
CK063_2;index;732;1;-0.398327319;0.074989244
CK064_1;abundance;0.2;0.005714286;0.083381609;0.236582987
CK064_1;abundance;1;0.028571429;0.324776197;0.281451594
CK064_1;abundance;3;0.085714286;-0.863046217;0.149258084
CK064_1;abundance;7;0.2;-0.117783036;0.092785494
CK064_1;abundance;14;0.4;-0.295464213;0.200491741
CK064_1;abundance;21;0.6;-0.369533099;0.151526528
CK064_1;abundance;28;0.8;-0.493281314;0.423451113
CK064_1;abundance;35;1;0.146603474;0.043525789
CK064_1;composition;0.2;0.005714286;0.196400518;
CK064_1;composition;1;0.028571429;0.112551504;
CK064_1;composition;3;0.085714286;0.496884599;
CK064_1;composition;7;0.2;0.365259365;
CK064_1;composition;14;0.4;0.245982737;
CK064_1;composition;21;0.6;0.133316948;
CK064_1;composition;28;0.8;0.255771717;
CK064_1;composition;35;1;0.065255574;
CK064_2;abundance;0.2;0.005714286;-0.45366721;0.081347108
CK064_2;abundance;1;0.028571429;0.49365782;0.159623143
CK064_2;abundance;3;0.085714286;-0.488352768;0.374312889
CK064_2;abundance;7;0.2;-0.324496046;0.402843341
CK064_2;abundance;14;0.4;-0.266109587;0.120187767
CK064_2;abundance;21;0.6;-0.545016989;0.132170708
CK064_2;abundance;28;0.8;-0.356674944;0.412025227
CK064_2;abundance;35;1;-0.778669354;0.063565125
CK064_2;composition;0.2;0.005714286;0.3630204;
CK064_2;composition;1;0.028571429;0.229598896;
CK064_2;composition;3;0.085714286;0.553806382;
CK064_2;composition;7;0.2;0.681477974;
CK064_2;composition;14;0.4;0.280810327;
CK064_2;composition;21;0.6;0.330049196;
CK064_2;composition;28;0.8;0.378860102;
CK064_2;composition;35;1;0.507289692;
CK064_3;abundance;0.2;0.005714286;-1.642227735;0.148572089
CK064_3;abundance;1;0.028571429;-0.597837001;0.123057851
CK064_3;abundance;3;0.085714286;-0.500775288;0.133611111
CK064_3;abundance;7;0.2;-0.302280872;0.071024195
CK064_3;abundance;14;0.4;-0.296984465;0.033285197
CK064_3;abundance;21;0.6;-0.266628663;0.010287173
CK064_3;abundance;28;0.8;0.256295759;0.083797729
CK064_3;abundance;35;1;-0.013986242;0.025520401
CK064_3;composition;0.2;0.005714286;0.470728464;
CK064_3;composition;1;0.028571429;0.163241766;
CK064_3;composition;3;0.085714286;0.269019021;
CK064_3;composition;7;0.2;0.369648694;
CK064_3;composition;14;0.4;0.211961984;
CK064_3;composition;21;0.6;0.164056224;
CK064_3;composition;28;0.8;0.230496188;
CK064_3;composition;35;1;0.316294355;
CK064_4;abundance;0.2;0.005714286;-1.824549292;0.229646202
CK064_4;abundance;1;0.028571429;-1.024504317;0.062485744
CK064_4;abundance;3;0.085714286;-0.810930216;0.136790123
CK064_4;abundance;7;0.2;-0.3074847;0.23756436
CK064_4;abundance;14;0.4;0.03509132;0.08025183
CK064_4;abundance;21;0.6;-0.358777994;0.098877595
CK064_4;abundance;28;0.8;-0.440311839;0.007487261
CK064_4;abundance;35;1;-0.418368513;0.064048838
CK064_4;composition;0.2;0.005714286;0.523387978;
CK064_4;composition;1;0.028571429;0.627986824;
CK064_4;composition;3;0.085714286;0.718499089;
CK064_4;composition;7;0.2;0.526257677;
CK064_4;composition;14;0.4;0.297766139;
CK064_4;composition;21;0.6;0.508302773;
CK064_4;composition;28;0.8;0.629640335;
CK064_4;composition;35;1;0.874891342;
CK065_1;abundance;183;0.222087379;-1.83983866;0.735953513
CK065_1;abundance;458;0.555825243;-1.224724347;0.254578221
CK065_1;abundance;824;1;0.363273439;0.166251405
CK065_1;index;183;0.222087379;-0.079790882;
CK065_1;index;458;0.555825243;0.232460303;
CK065_1;index;824;1;-0.156324207;
CK065_2;abundance;183;0.222087379;-1.613274043;1.293131511
CK065_2;abundance;458;0.555825243;-0.878470835;0.194262653
CK065_2;abundance;824;1;-0.526761317;0.266212592
CK065_2;index;183;0.222087379;-2.47850482;
CK065_2;index;458;0.555825243;-0.149040524;
CK065_2;index;824;1;-0.501865413;
CK065_3;abundance;183;0.222087379;-0.736615954;0.70373481
CK065_3;abundance;458;0.555825243;-0.62224587;0.738313908
CK065_3;abundance;824;1;-0.648517623;0.14348538
CK065_3;index;183;0.222087379;-0.811308074;
CK065_3;index;458;0.555825243;-0.36769401;
CK065_3;index;824;1;-0.219774057;
CK065_4;abundance;183;0.222087379;-2.245915234;0.533468381
CK065_4;abundance;458;0.555825243;-0.536890643;0.133036783
CK065_4;abundance;824;1;0.203444213;0.130852581
CK065_4;index;183;0.222087379;-0.826517892;
CK065_4;index;458;0.555825243;0.152515654;
CK065_4;index;824;1;0.108858691;
CK065_5;abundance;183;0.222087379;-1.669436918;0.533139614
CK065_5;abundance;458;0.555825243;-0.649568878;0.250955805
CK065_5;abundance;824;1;-0.566991514;0.314926636
CK065_5;index;183;0.222087379;-2.548770483;
CK065_5;index;458;0.555825243;-0.491322017;
CK065_5;index;824;1;-0.58428849;
CK065_6;abundance;183;0.222087379;-0.474226824;0.721315487
CK065_6;abundance;458;0.555825243;-0.580851804;0.192335882
CK065_6;abundance;824;1;-0.660090415;0.156439228
CK065_6;index;183;0.222087379;-0.575489137;
CK065_6;index;458;0.555825243;-0.705077446;
CK065_6;index;824;1;-0.436854192;
CK066_1;abundance;0;0;-0.017699577;0.004101046
CK066_1;abundance;1;0.047619048;-0.351844017;0.007148077
CK066_1;abundance;3;0.142857143;-0.3801473;0.007485766
CK066_1;abundance;7;0.333333333;-0.353408746;0.006683073
CK066_1;abundance;14;0.666666667;-0.024692613;0.005543598
CK066_1;abundance;21;1;-0.198782834;0.00474687
CK066_1;composition;0;0;0.2856084;
CK066_1;composition;1;0.047619048;0.207947;
CK066_1;composition;3;0.142857143;0.3807653;
CK066_1;composition;7;0.333333333;0.2341215;
CK066_1;composition;14;0.666666667;0.2249431;
CK066_1;composition;21;1;0.120142;
CK066_1;index;0;0;-0.349890089;
CK066_1;index;1;0.047619048;0.109824374;
CK066_1;index;3;0.142857143;-0.095448421;
CK066_1;index;7;0.333333333;-0.157001461;
CK066_1;index;14;0.666666667;-0.292355627;
CK066_1;index;21;1;-0.072439763;
CK066_2;abundance;0;0;0.261013825;0.004152989
CK066_2;abundance;1;0.047619048;-0.175564774;0.006069864
CK066_2;abundance;3;0.142857143;-0.167054085;0.006130277
CK066_2;abundance;7;0.333333333;-0.211758229;0.006933374
CK066_2;abundance;14;0.666666667;0;0.005391136
CK066_2;abundance;21;1;-0.013698844;0.004598133
CK066_2;composition;0;0;0.2628099;
CK066_2;composition;1;0.047619048;0.2300885;
CK066_2;composition;3;0.142857143;0.3785742;
CK066_2;composition;7;0.333333333;0.1620209;
CK066_2;composition;14;0.666666667;0.2741117;
CK066_2;composition;21;1;0.1792141;
CK066_2;index;0;0;-0.307689178;
CK066_2;index;1;0.047619048;-0.043612208;
CK066_2;index;3;0.142857143;-0.108884498;
CK066_2;index;7;0.333333333;-0.105716217;
CK066_2;index;14;0.666666667;-0.304063889;
CK066_2;index;21;1;-0.02088501;
CK066_3;abundance;0;0;0.233614851;0.004317568
CK066_3;abundance;1;0.047619048;-0.155564108;0.005969844
CK066_3;abundance;3;0.142857143;-0.471714494;0.005268389
CK066_3;abundance;7;0.333333333;-0.814754313;0.006404773
CK066_3;abundance;14;0.666666667;-0.514898949;0.004045509
CK066_3;abundance;21;1;-0.501796217;0.004287521
CK066_3;composition;0;0;0.2498931;
CK066_3;composition;1;0.047619048;0.2057744;
CK066_3;composition;3;0.142857143;0.4076713;
CK066_3;composition;7;0.333333333;0.4031915;
CK066_3;composition;14;0.666666667;0.4006116;
CK066_3;composition;21;1;0.2621757;
CK066_3;index;0;0;-0.411908447;
CK066_3;index;1;0.047619048;0.183475529;
CK066_3;index;3;0.142857143;-0.008411392;
CK066_3;index;7;0.333333333;-0.021763868;
CK066_3;index;14;0.666666667;-0.186339186;
CK066_3;index;21;1;-0.366222289;
CK066_4;abundance;0;0;-0.072759354;0.006927125
CK066_4;abundance;1;0.047619048;-0.53657812;0.005409463
CK066_4;abundance;3;0.142857143;-0.912026333;0.007653758
CK066_4;abundance;7;0.333333333;-1.137765829;0.004386849
CK066_4;abundance;14;0.666666667;-0.556571646;0.00419031
CK066_4;abundance;21;1;-0.385262401;0.005292574
CK066_4;composition;0;0;0.1231527;
CK066_4;composition;1;0.047619048;0.3204259;
CK066_4;composition;3;0.142857143;0.5808153;
CK066_4;composition;7;0.333333333;0.5323326;
CK066_4;composition;14;0.666666667;0.4826443;
CK066_4;composition;21;1;0.4005626;
CK066_4;index;0;0;-0.176069673;
CK066_4;index;1;0.047619048;0.107578023;
CK066_4;index;3;0.142857143;-0.204539995;
CK066_4;index;7;0.333333333;0.077898909;
CK066_4;index;14;0.666666667;-0.43030233;
CK066_4;index;21;1;-0.040123061;
CK066_5;abundance;0;0;0.161641352;0.003236049
